2016-08-31 18:19:52,251 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 8.0, 26.0, 22.0, 29.0, 28.0, 22.0, 162.0]
2016-08-31 18:19:52,252 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [12.0, 9.0, 9.0, 21.0, 26.0, 30.0, 24.0, 24.0, 164.0]
2016-08-31 18:19:52,252 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 12.0, 9.0, 22.0, 21.0, 28.0, 25.0, 24.0, 165.0]
2016-08-31 18:19:52,253 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 10.0, 10.0, 30.0, 23.0, 31.0, 23.0, 23.0, 172.0]
2016-08-31 18:19:52,313 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 9.0, 8.0, 24.0, 21.0, 31.0, 22.0, 22.0, 156.0]
2016-08-31 18:19:52,314 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 9.0, 24.0, 26.0, 26.0, 24.0, 22.0, 163.0]
2016-08-31 18:19:52,314 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [9.0, 9.0, 8.0, 23.0, 25.0, 34.0, 26.0, 24.0, 169.0]
2016-08-31 18:19:52,315 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 9.0, 25.0, 26.0, 25.0, 27.0, 23.0, 169.0] (skipped)
2016-08-31 18:19:52,372 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [12.0, 9.0, 8.0, 21.0, 26.0, 26.0, 36.0, 27.0, 173.0]
2016-08-31 18:19:52,373 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 8.0, 23.0, 23.0, 26.0, 29.0, 25.0, 162.0]
2016-08-31 18:19:52,373 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [9.0, 9.0, 9.0, 24.0, 27.0, 29.0, 24.0, 22.0, 165.0]
2016-08-31 18:19:52,374 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 10.0, 8.0, 24.0, 21.0, 30.0, 24.0, 22.0, 159.0]
2016-08-31 18:19:52,434 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 8.0, 21.0, 24.0, 32.0, 25.0, 24.0, 163.0]
2016-08-31 18:19:52,435 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 8.0, 8.0, 25.0, 25.0, 28.0, 27.0, 20.0, 161.0]
2016-08-31 18:19:52,436 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 10.0, 9.0, 24.0, 23.0, 28.0, 27.0, 24.0, 167.0]
2016-08-31 18:19:52,437 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 9.0, 22.0, 22.0, 30.0, 27.0, 21.0, 161.0]
2016-08-31 18:19:52,497 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 10.0, 10.0, 23.0, 25.0, 24.0, 25.0, 21.0, 159.0]
