 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT   
2048.0 2048.0  0.0   896.0  29696.0   8282.8   56832.0    52618.4   18304.0 17603.8 2176.0 1947.0    589    4.841   2      0.355    5.196
1536.0 2048.0  0.0   256.0  27648.0  11241.5   56832.0    52682.4   18304.0 17603.8 2176.0 1947.0    593    4.860   2      0.355    5.215
2048.0 1024.0  0.0   736.0  25600.0  16065.4   56832.0    54658.4   18304.0 17603.8 2176.0 1947.0    597    4.889   2      0.355    5.244
512.0  2048.0 288.0   0.0   23040.0  11907.6   56832.0    55210.4   18304.0 17603.8 2176.0 1947.0    602    4.911   2      0.355    5.266
1536.0 1536.0  0.0   1248.0 20480.0  19957.3   56832.0    55290.4   18304.0 17603.8 2176.0 1947.0    607    4.938   2      0.355    5.293
1536.0 2048.0 1536.0  0.0   18432.0   5281.7   56832.0    55866.4   18304.0 17603.8 2176.0 1947.0    614    4.972   2      0.355    5.327
2048.0 2048.0 256.0   0.0   18432.0  14118.5   56832.0    55970.4   18304.0 17603.8 2176.0 1947.0    620    5.011   2      0.355    5.367
2560.0 2560.0 275.3   0.0   18432.0  13939.4   56832.0    56042.4   18304.0 17603.8 2176.0 1947.0    626    5.039   2      0.355    5.395
2560.0 2560.0  0.0   1568.0 17920.0   4157.3   56832.0    56146.4   18304.0 17603.8 2176.0 1947.0    633    5.070   2      0.355    5.425
2048.0 2048.0  0.0   224.0  17920.0  15283.7   56832.0    56226.4   18304.0 17603.8 2176.0 1947.0    639    5.099   2      0.355    5.454
2560.0 2560.0 288.0   0.0   17920.0   3328.2   56832.0    56410.4   18304.0 17603.8 2176.0 1947.0    646    5.131   2      0.355    5.486
2560.0 2560.0 224.0   0.0   17920.0   7446.8   56832.0    56474.4   18304.0 17603.8 2176.0 1947.0    650    5.153   2      0.355    5.508
2560.0 2560.0  0.0   320.0  17920.0   5806.8   57344.0    56882.4   18304.0 17603.8 2176.0 1947.0    653    5.166   2      0.355    5.521
2560.0 2560.0  0.0   320.0  17920.0   5806.8   57344.0    56882.4   18304.0 17603.8 2176.0 1947.0    653    5.166   2      0.355    5.521
2560.0 2560.0  0.0   320.0  17920.0   5806.8   57344.0    56882.4   18304.0 17603.8 2176.0 1947.0    653    5.166   2      0.355    5.521
2560.0 2560.0  0.0   320.0  17920.0   5852.5   57344.0    56882.4   18304.0 17603.8 2176.0 1947.0    653    5.166   2      0.355    5.521
