01:27:15 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
03:28:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:28:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:28:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:28:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:28:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:28:30 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:28:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:28:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:28:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:28:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:28:45 PM  1000     29330    1.00    0.67    0.00    1.67     0  java
03:28:48 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:28:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:28:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:28:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:29:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:29:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:29:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:29:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:29:12 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:29:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:29:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:29:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:29:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:29:27 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:29:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:29:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:29:36 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:29:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:29:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:29:45 PM  1000     29330    1.33    0.33    0.00    1.67     0  java
03:29:48 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
03:29:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:29:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:29:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:30:00 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:30:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:30:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:30:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:30:12 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:30:15 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:30:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:30:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:30:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:30:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:30:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:30:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:30:36 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:30:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:30:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:30:45 PM  1000     29330    0.67    1.00    0.00    1.67     0  java
03:30:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:30:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:30:54 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:30:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:31:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:31:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:31:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:31:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:31:12 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:31:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:31:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:31:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:31:24 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:31:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:31:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:31:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:31:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:31:39 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:31:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:31:45 PM  1000     29330    1.00    0.67    0.00    1.67     0  java
03:31:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:31:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:31:54 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:31:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:32:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:32:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:32:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:32:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:32:12 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:32:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:32:18 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:32:21 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:32:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:32:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:32:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:32:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:32:36 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:32:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:32:42 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:32:45 PM  1000     29330    0.67    1.00    0.00    1.67     0  java
03:32:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:32:51 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:32:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:32:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:33:00 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:33:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:33:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:33:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:33:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:33:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:33:18 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:33:21 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:33:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:33:27 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:33:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:33:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:33:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:33:39 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:33:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:33:45 PM  1000     29330    1.33    0.33    0.00    1.67     0  java
03:33:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:33:51 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:33:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:33:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:34:00 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:34:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:34:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:34:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:34:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:34:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:34:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:34:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:34:24 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:34:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:34:30 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
03:34:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:34:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:34:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:34:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:34:45 PM  1000     29330    1.00    0.67    0.00    1.67     0  java
03:34:48 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:34:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:34:54 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
03:34:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:35:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:35:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:35:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:35:09 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:35:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:35:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:35:18 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
03:35:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:35:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:35:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:35:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:35:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:35:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:35:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:35:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:35:45 PM  1000     29330    0.67    1.00    0.00    1.67     0  java
03:35:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:35:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:35:54 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:35:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:36:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:36:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:36:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:36:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:36:12 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:36:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:36:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:36:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:36:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:36:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:36:30 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
03:36:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:36:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:36:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:36:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:36:45 PM  1000     29330    1.67    0.00    0.00    1.67     0  java
03:36:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:36:51 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:36:54 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:36:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:37:00 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:37:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:37:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:37:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:37:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:37:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:37:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:37:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:37:24 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:37:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:37:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:37:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:37:36 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:37:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:37:42 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:37:45 PM  1000     29330    1.66    0.33    0.00    1.99     0  java
03:37:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:37:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:37:54 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:37:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:38:00 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:38:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:38:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:38:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:38:12 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:38:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:38:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:38:21 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:38:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:38:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:38:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:38:33 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:38:36 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:38:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:38:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:38:45 PM  1000     29330    1.00    0.33    0.00    1.33     0  java
03:38:48 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:38:51 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:38:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:38:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:39:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:39:03 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:39:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:39:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:39:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:39:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:39:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:39:21 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:39:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:39:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:39:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:39:33 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:39:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:39:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:39:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:39:45 PM  1000     29330    1.33    0.67    0.00    2.00     0  java
03:39:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:39:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:39:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:39:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:40:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:40:03 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:40:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:40:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:40:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:40:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:40:18 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:40:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:40:24 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:40:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:40:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:40:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:40:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:40:39 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:40:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:40:45 PM  1000     29330    1.67    1.00    0.00    2.67     0  java
03:40:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:40:51 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:40:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:40:57 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:41:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:41:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:41:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:41:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:41:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:41:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:41:18 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:41:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:41:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:41:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:41:30 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:41:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:41:36 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:41:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:41:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:41:45 PM  1000     29330    1.67    0.67    0.00    2.33     0  java
03:41:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:41:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:41:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:41:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:42:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:42:03 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:42:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:42:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:42:12 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:42:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:42:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:42:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:42:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:42:27 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:42:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:42:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:42:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:42:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:42:42 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:42:45 PM  1000     29330    1.00    0.33    0.00    1.33     0  java
03:42:48 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:42:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:42:54 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:42:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:43:00 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
03:43:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:43:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:43:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:43:12 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:43:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:43:18 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:43:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:43:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:43:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:43:30 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:43:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:43:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:43:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:43:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:43:45 PM  1000     29330    1.67    0.33    0.00    2.00     0  java
03:43:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:43:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:43:54 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:43:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:44:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:44:03 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
03:44:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:44:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:44:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:44:15 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
03:44:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:44:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:44:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:44:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:44:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:44:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:44:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:44:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:44:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:44:45 PM  1000     29330    1.67    1.33    0.00    3.00     0  java
03:44:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:44:51 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:44:54 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:44:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:45:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:45:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:45:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:45:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:45:12 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:45:15 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:45:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:45:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:45:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:45:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:45:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:45:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:45:36 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:45:39 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:45:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:45:45 PM  1000     29330    1.00    0.67    0.00    1.67     0  java
03:45:48 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:45:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:45:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:45:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:46:00 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:46:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:46:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:46:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:46:12 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:46:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:46:18 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:46:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:46:24 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:46:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:46:30 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:46:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:46:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:46:39 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:46:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:46:45 PM  1000     29330    0.67    1.00    0.00    1.67     0  java
03:46:48 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:46:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:46:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:46:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:47:00 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:47:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:47:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:47:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:47:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:47:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:47:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:47:21 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:47:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:47:27 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:47:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:47:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:47:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:47:39 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:47:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:47:45 PM  1000     29330    1.33    0.00    0.00    1.33     0  java
03:47:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:47:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:47:54 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:47:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:48:00 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:48:03 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:48:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
