Linux 3.13.0-85-generic (euca-10-2-122-221) 	09/12/2016 	_x86_64_	(4 CPU)

01:31:52 AM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:05:50 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:05:53 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:05:56 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:05:59 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:06:02 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:06:05 AM  1000     15925    4.00    0.33    0.00    4.33     0  java
02:06:08 AM  1000     15925   82.33    8.33    0.00   90.67     0  java
02:06:11 AM  1000     15925   92.00   10.67    0.00  102.67     0  java
02:06:14 AM  1000     15925   93.67    9.00    0.00  102.67     0  java
02:06:17 AM  1000     15925   99.00    8.00    0.00  107.00     0  java
02:06:20 AM  1000     15925   92.00    7.67    0.00   99.67     0  java
02:06:23 AM  1000     15925   52.00    6.00    0.00   58.00     0  java
02:06:26 AM  1000     15925   13.67    0.67    0.00   14.33     0  java
02:06:29 AM  1000     15925   75.00    6.00    0.00   81.00     0  java
02:06:32 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:06:35 AM  1000     15925    7.67    0.67    0.00    8.33     0  java
02:06:38 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:06:41 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:06:44 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:06:47 AM  1000     15925    0.33    0.33    0.00    0.67     0  java
02:06:50 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:06:53 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:06:56 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:06:59 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:07:02 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:07:05 AM  1000     15925    4.67    0.33    0.00    5.00     0  java
02:07:08 AM  1000     15925   80.40   11.30    0.00   91.69     0  java
02:07:11 AM  1000     15925   96.67    9.00    0.00  105.67     0  java
02:07:14 AM  1000     15925   99.67    9.67    0.00  109.33     0  java
02:07:17 AM  1000     15925   92.00    9.00    0.00  101.00     0  java
02:07:20 AM  1000     15925   90.00    6.67    0.00   96.67     0  java
02:07:23 AM  1000     15925   71.33    7.33    0.00   78.67     0  java
02:07:26 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:07:29 AM  1000     15925   22.67    2.00    0.00   24.67     0  java
02:07:32 AM  1000     15925   26.33    1.67    0.00   28.00     0  java
02:07:35 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:07:38 AM  1000     15925    4.33    0.33    0.00    4.67     0  java
02:07:41 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:07:44 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:07:47 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:07:50 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:07:53 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:07:56 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:07:59 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:08:02 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:08:05 AM  1000     15925    4.00    0.67    0.00    4.67     0  java
02:08:08 AM  1000     15925   75.33    6.00    0.00   81.33     0  java
02:08:11 AM  1000     15925   94.00    9.00    0.00  103.00     0  java
02:08:14 AM  1000     15925  100.33   10.00    0.00  110.33     0  java
02:08:17 AM  1000     15925   95.00    8.33    0.00  103.33     0  java
02:08:20 AM  1000     15925   94.67    8.67    0.00  103.33     0  java
02:08:23 AM  1000     15925   97.33    8.00    0.00  105.33     0  java
02:08:26 AM  1000     15925   56.00    6.00    0.00   62.00     0  java
02:08:29 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:08:32 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:08:35 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:08:38 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:08:41 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:08:44 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:08:47 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:08:50 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:08:53 AM  1000     15925    0.33    0.33    0.00    0.67     0  java
02:08:56 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:08:59 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:09:02 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:09:05 AM  1000     15925    4.67    0.33    0.00    5.00     0  java
02:09:08 AM  1000     15925   90.67    9.33    0.00  100.00     0  java
02:09:11 AM  1000     15925   99.67    8.67    0.00  108.33     0  java
02:09:14 AM  1000     15925   97.00    9.67    0.00  106.67     0  java
02:09:17 AM  1000     15925   96.33    8.67    0.00  105.00     0  java
02:09:20 AM  1000     15925   90.33    8.33    0.00   98.67     0  java
02:09:23 AM  1000     15925   76.67    7.67    0.00   84.33     0  java
02:09:26 AM  1000     15925   40.67    3.67    0.00   44.33     0  java
02:09:29 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:09:32 AM  1000     15925    6.33    1.00    0.00    7.33     0  java
02:09:35 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:09:38 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:09:41 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:09:44 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:09:47 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:09:50 AM  1000     15925    0.33    0.33    0.00    0.67     0  java
02:09:53 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:09:56 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:09:59 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:10:02 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:10:05 AM  1000     15925    4.00    0.33    0.00    4.33     0  java
02:10:08 AM  1000     15925   84.00    7.67    0.00   91.67     0  java
02:10:11 AM  1000     15925   85.00    8.67    0.00   93.67     0  java
02:10:14 AM  1000     15925   77.00    6.00    0.00   83.00     0  java
02:10:17 AM  1000     15925   92.33    7.33    0.00   99.67     0  java
02:10:20 AM  1000     15925   83.67    8.33    0.00   92.00     0  java
02:10:23 AM  1000     15925   40.67    4.33    0.00   45.00     0  java
02:10:26 AM  1000     15925   19.00    1.67    0.00   20.67     0  java
02:10:29 AM  1000     15925   87.00    6.33    0.00   93.33     0  java
02:10:32 AM  1000     15925   20.67    3.00    0.00   23.67     0  java
02:10:35 AM  1000     15925   29.33    2.33    0.00   31.67     0  java
02:10:38 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:10:41 AM  1000     15925    4.00    0.33    0.00    4.33     0  java
02:10:44 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:10:47 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:10:50 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:10:53 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:10:56 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:10:59 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:11:02 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:11:05 AM  1000     15925    0.33    0.33    0.00    0.67     0  java
02:11:08 AM  1000     15925   83.67    9.67    0.00   93.33     0  java
02:11:11 AM  1000     15925   91.67   10.00    0.00  101.67     0  java
02:11:14 AM  1000     15925   96.00    8.33    0.00  104.33     0  java
02:11:17 AM  1000     15925   79.33    8.67    0.00   88.00     0  java
02:11:20 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:11:23 AM  1000     15925   79.00    8.33    0.00   87.33     0  java
02:11:26 AM  1000     15925   95.33    6.67    0.00  102.00     0  java
02:11:29 AM  1000     15925    7.67    1.00    0.00    8.67     0  java
02:11:32 AM  1000     15925   24.00    2.33    0.00   26.33     0  java
02:11:35 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:11:38 AM  1000     15925    7.67    0.33    0.00    8.00     0  java
02:11:41 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:11:44 AM  1000     15925    0.33    0.33    0.00    0.67     0  java
02:11:47 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:11:50 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:11:53 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:11:56 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:11:59 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:12:02 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:12:05 AM  1000     15925    1.33    0.33    0.00    1.67     0  java
02:12:08 AM  1000     15925   64.67   10.33    0.00   75.00     0  java
02:12:11 AM  1000     15925   99.67   10.33    0.00  110.00     0  java
02:12:14 AM  1000     15925   94.00    9.33    0.00  103.33     0  java
02:12:17 AM  1000     15925   91.00    8.33    0.00   99.33     0  java
02:12:20 AM  1000     15925   97.00    8.00    0.00  105.00     0  java
02:12:23 AM  1000     15925   83.67    7.33    0.00   91.00     0  java
02:12:26 AM  1000     15925   37.00    3.00    0.00   40.00     0  java
02:12:29 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:12:32 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:12:35 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:12:38 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:12:41 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:12:44 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:12:47 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:12:50 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:12:53 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:12:56 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:12:59 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:13:02 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:13:05 AM  1000     15925    3.33    0.33    0.00    3.67     0  java
02:13:08 AM  1000     15925   92.00   12.33    0.00  104.33     0  java
02:13:11 AM  1000     15925   94.00    9.67    0.00  103.67     0  java
02:13:14 AM  1000     15925   95.67    9.67    0.00  105.33     0  java
02:13:17 AM  1000     15925   98.67    8.00    0.00  106.67     0  java
02:13:20 AM  1000     15925   90.67    7.67    0.00   98.33     0  java
02:13:23 AM  1000     15925   62.00    5.67    0.00   67.67     0  java
02:13:26 AM  1000     15925   26.33    1.67    0.00   28.00     0  java
02:13:29 AM  1000     15925   21.67    1.33    0.00   23.00     0  java
02:13:32 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:13:35 AM  1000     15925    5.67    0.67    0.00    6.33     0  java
02:13:38 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:13:41 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:13:44 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:13:47 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:13:50 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:13:53 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:13:56 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:13:59 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:14:02 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:14:05 AM  1000     15925    2.00    0.67    0.00    2.67     0  java
02:14:08 AM  1000     15925   91.67   11.00    0.00  102.67     0  java
02:14:11 AM  1000     15925   94.00   11.67    0.00  105.67     0  java
02:14:14 AM  1000     15925  105.00    9.33    0.00  114.33     0  java
02:14:17 AM  1000     15925   90.67    9.00    0.00   99.67     0  java
02:14:20 AM  1000     15925   86.05    8.64    0.00   94.68     0  java
02:14:23 AM  1000     15925   59.00    5.00    0.00   64.00     0  java
02:14:26 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:14:29 AM  1000     15925   29.67    2.67    0.00   32.33     0  java
02:14:32 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:14:35 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:14:38 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:14:41 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:14:44 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:14:47 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:14:50 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:14:53 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:14:56 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:14:59 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:15:02 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:15:05 AM  1000     15925    4.67    1.00    0.00    5.67     0  java
02:15:08 AM  1000     15925   79.00   12.00    0.00   91.00     0  java
02:15:11 AM  1000     15925   91.67   11.33    0.00  103.00     0  java
02:15:14 AM  1000     15925  101.33   10.33    0.00  111.67     0  java
02:15:17 AM  1000     15925   93.33    8.00    0.00  101.33     0  java
02:15:20 AM  1000     15925  123.33    8.00    0.00  131.33     0  java
02:15:23 AM  1000     15925  170.33    4.67    0.00  175.00     0  java
02:15:26 AM  1000     15925   21.33    2.33    0.00   23.67     0  java
02:15:29 AM  1000     15925   27.33    3.33    0.00   30.67     0  java
02:15:32 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:15:35 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:15:38 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:15:41 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:15:44 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:15:47 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:15:50 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:15:53 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:15:56 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:15:59 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:16:02 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:16:05 AM  1000     15925    4.67    0.67    0.00    5.33     0  java
02:16:08 AM  1000     15925   83.33    9.33    0.00   92.67     0  java
02:16:11 AM  1000     15925   93.67   11.33    0.00  105.00     0  java
02:16:14 AM  1000     15925   95.33    8.67    0.00  104.00     0  java
02:16:17 AM  1000     15925   87.67    9.67    0.00   97.33     0  java
02:16:20 AM  1000     15925   89.33   10.00    0.00   99.33     0  java
02:16:23 AM  1000     15925   76.33    8.00    0.00   84.33     0  java
02:16:26 AM  1000     15925    6.33    0.33    0.00    6.67     0  java
02:16:29 AM  1000     15925   12.33    0.67    0.00   13.00     0  java
02:16:32 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:16:35 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:16:38 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:16:41 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:16:44 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:16:47 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:16:50 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:16:53 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:16:56 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:16:59 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:17:02 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:17:05 AM  1000     15925    2.33    0.67    0.00    3.00     0  java
02:17:08 AM  1000     15925   82.33   11.00    0.00   93.33     0  java
02:17:11 AM  1000     15925   92.33    9.67    0.00  102.00     0  java
02:17:14 AM  1000     15925   92.67   10.33    0.00  103.00     0  java
02:17:17 AM  1000     15925   81.00    9.33    0.00   90.33     0  java
02:17:20 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:17:23 AM  1000     15925   68.44    4.98    0.00   73.42     0  java
02:17:26 AM  1000     15925   90.67    8.67    0.00   99.33     0  java
02:17:29 AM  1000     15925   60.00    4.67    0.00   64.67     0  java
02:17:32 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:17:35 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:17:38 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:17:41 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:17:44 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:17:47 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:17:50 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:17:53 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:17:56 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:17:59 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:18:02 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:18:05 AM  1000     15925    4.33    0.33    0.00    4.67     0  java
02:18:08 AM  1000     15925   95.33   10.00    0.00  105.33     0  java
02:18:11 AM  1000     15925   96.67    8.33    0.00  105.00     0  java
02:18:14 AM  1000     15925   95.67    9.67    0.00  105.33     0  java
02:18:17 AM  1000     15925   93.00    9.00    0.00  102.00     0  java
02:18:20 AM  1000     15925   96.00    8.33    0.00  104.33     0  java
02:18:23 AM  1000     15925   76.67    6.67    0.00   83.33     0  java
02:18:26 AM  1000     15925    1.00    0.00    0.00    1.00     0  java
02:18:29 AM  1000     15925   20.00    1.67    0.00   21.67     0  java
02:18:32 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:18:35 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:18:38 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:18:41 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:18:44 AM  1000     15925    0.33    0.33    0.00    0.67     0  java
02:18:47 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:18:50 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:18:53 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:18:56 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:18:59 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:19:02 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:19:05 AM  1000     15925    3.33    0.33    0.00    3.67     0  java
02:19:08 AM  1000     15925   84.67    9.67    0.00   94.33     0  java
02:19:11 AM  1000     15925   91.00   11.00    0.00  102.00     0  java
02:19:14 AM  1000     15925   92.33    9.67    0.00  102.00     0  java
02:19:17 AM  1000     15925   20.67    2.33    0.00   23.00     0  java
02:19:20 AM  1000     15925   81.33    7.00    0.00   88.33     0  java
02:19:23 AM  1000     15925   92.33   10.00    0.00  102.33     0  java
02:19:26 AM  1000     15925   90.67    8.33    0.00   99.00     0  java
02:19:29 AM  1000     15925   44.00    3.00    0.00   47.00     0  java
02:19:32 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:19:35 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:19:38 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:19:41 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:19:44 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:19:47 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:19:50 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:19:53 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:19:56 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:19:59 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:20:02 AM  1000     15925    0.33    0.33    0.00    0.67     0  java
02:20:05 AM  1000     15925    5.00    0.67    0.00    5.67     0  java
02:20:08 AM  1000     15925   79.33    7.33    0.00   86.67     0  java
02:20:11 AM  1000     15925   94.33    9.33    0.00  103.67     0  java
02:20:14 AM  1000     15925   92.33    8.33    0.00  100.67     0  java
02:20:17 AM  1000     15925   90.67   11.00    0.00  101.67     0  java
02:20:20 AM  1000     15925   92.00    8.33    0.00  100.33     0  java
02:20:23 AM  1000     15925   64.33    6.00    0.00   70.33     0  java
02:20:26 AM  1000     15925    8.00    0.67    0.00    8.67     0  java
02:20:29 AM  1000     15925   61.67    3.67    0.00   65.33     0  java
02:20:32 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:20:35 AM  1000     15925    0.33    0.33    0.00    0.67     0  java
02:20:38 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:20:41 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:20:44 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:20:47 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:20:50 AM  1000     15925    1.67    0.00    0.00    1.67     0  java
02:20:53 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:20:56 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:20:59 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:21:02 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:21:05 AM  1000     15925    6.00    1.00    0.00    7.00     0  java
02:21:08 AM  1000     15925   89.67    9.33    0.00   99.00     0  java
02:21:11 AM  1000     15925   99.67    9.00    0.00  108.67     0  java
02:21:14 AM  1000     15925   96.67   10.00    0.00  106.67     0  java
02:21:17 AM  1000     15925   93.67   10.00    0.00  103.67     0  java
02:21:20 AM  1000     15925   91.00    8.33    0.00   99.33     0  java
02:21:23 AM  1000     15925   76.67    7.67    0.00   84.33     0  java
02:21:26 AM  1000     15925   21.00    2.00    0.00   23.00     0  java
02:21:29 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:21:32 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:21:35 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:21:38 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:21:41 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:21:44 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:21:47 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:21:50 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:21:53 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:21:56 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:21:59 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:22:02 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:22:05 AM  1000     15925    4.00    0.33    0.00    4.33     0  java
02:22:08 AM  1000     15925   94.00   12.33    0.00  106.33     0  java
02:22:11 AM  1000     15925   92.00    9.33    0.00  101.33     0  java
02:22:14 AM  1000     15925   94.67   11.00    0.00  105.67     0  java
02:22:17 AM  1000     15925   89.33    9.67    0.00   99.00     0  java
02:22:20 AM  1000     15925   91.33    6.67    0.00   98.00     0  java
02:22:23 AM  1000     15925   88.00    7.33    0.00   95.33     0  java
02:22:26 AM  1000     15925   29.00    4.00    0.00   33.00     0  java
02:22:29 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:22:32 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:22:35 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:22:38 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:22:41 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:22:44 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:22:47 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:22:50 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:22:53 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:22:56 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:22:59 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:23:02 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:23:05 AM  1000     15925    5.00    0.33    0.00    5.33     0  java
02:23:08 AM  1000     15925   84.67   12.67    0.00   97.33     0  java
02:23:11 AM  1000     15925   93.33   10.67    0.00  104.00     0  java
02:23:14 AM  1000     15925   96.67   11.00    0.00  107.67     0  java
02:23:17 AM  1000     15925   22.00    2.00    0.00   24.00     0  java
02:23:20 AM  1000     15925   60.67    4.33    0.00   65.00     0  java
02:23:23 AM  1000     15925   96.67    9.00    0.00  105.67     0  java
02:23:26 AM  1000     15925   93.33    7.33    0.00  100.67     0  java
02:23:29 AM  1000     15925   21.33    3.33    0.00   24.67     0  java
02:23:32 AM  1000     15925   10.00    0.67    0.00   10.67     0  java
02:23:35 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:23:38 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:23:41 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:23:44 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:23:47 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:23:50 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:23:53 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:23:56 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:23:59 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:24:02 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:24:05 AM  1000     15925    5.00    0.67    0.00    5.67     0  java
02:24:08 AM  1000     15925   82.00    7.67    0.00   89.67     0  java
02:24:11 AM  1000     15925   98.33   10.00    0.00  108.33     0  java
02:24:14 AM  1000     15925   95.33   10.33    0.00  105.67     0  java
02:24:17 AM  1000     15925   96.67    8.33    0.00  105.00     0  java
02:24:20 AM  1000     15925   90.33    9.67    0.00  100.00     0  java
02:24:23 AM  1000     15925   77.41    5.98    0.00   83.39     0  java
02:24:26 AM  1000     15925   22.33    1.33    0.00   23.67     0  java
02:24:29 AM  1000     15925    6.00    0.33    0.00    6.33     0  java
02:24:32 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:24:35 AM  1000     15925    0.33    0.33    0.00    0.67     0  java
02:24:38 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:24:41 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:24:44 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:24:47 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:24:50 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:24:53 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:24:56 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:24:59 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:25:02 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
02:25:05 AM  1000     15925    9.00    1.00    0.00   10.00     0  java
02:25:08 AM  1000     15925   88.67   11.67    0.00  100.33     0  java
02:25:11 AM  1000     15925   97.00   10.67    0.00  107.67     0  java
02:25:14 AM  1000     15925   98.00   10.33    0.00  108.33     0  java
02:25:17 AM  1000     15925   93.00    7.00    0.00  100.00     0  java
02:25:20 AM  1000     15925   95.67   11.00    0.00  106.67     0  java
02:25:23 AM  1000     15925   64.67    6.33    0.00   71.00     0  java
02:25:26 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:25:29 AM  1000     15925   21.00    2.33    0.00   23.33     0  java
02:25:32 AM  1000     15925    0.00    0.33    0.00    0.33     0  java
02:25:35 AM  1000     15925    0.00    0.00    0.00    0.00     0  java
02:25:38 AM  1000     15925    0.33    0.00    0.00    0.33     0  java
